service_id,date,exception_type
0000005902019102820200626,20200113,2
0000005902019102820200626,20200114,2
0000005902019102820200626,20200115,2
0000005902019102820200626,20200116,2
0000005902019102820200626,20200117,2
0000005902019102820200626,20200118,2
0000005902019102820200626,20200120,2
0000005902019102820200626,20200121,2
0000005902019102820200626,20200122,2
0000005902019102820200626,20200123,2
0000005902019102820200626,20200124,2
0000005902019102820200626,20200125,2
0000005902019102820200626,20200127,2
0000005902019102820200626,20200128,2
0000005902019102820200626,20200129,2
0000005902019102820200626,20200130,2
0000005902019102820200626,20200131,2
0000005902019102820200626,20200201,2
0000005902019102820200626,20200203,2
0000005902019102820200626,20200204,2
0000005902019102820200626,20200205,2
0000005902019102820200626,20200206,2
0000005902019102820200626,20200207,2
0000005902019102820200626,20200208,2
0000005902019102820200626,20200210,2
0000005902019102820200626,20200211,2
0000005902019102820200626,20200212,2
0000005902019102820200626,20200213,2
0000005902019102820200626,20200214,2
0000005902019102820200626,20200215,2
0000005902019102820200626,20200217,2
0000005902019102820200626,20200218,2
0000005902019102820200626,20200219,2
0000005902019102820200626,20200220,2
0000005902019102820200626,20200221,2
0000005902019102820200626,20200226,2
0000005902019102820200626,20200227,2
0000005902019102820200626,20200228,2
0000005902019102820200626,20200229,2
0000005902019102820200626,20200302,2
0000005902019102820200626,20200303,2
0000005902019102820200626,20200304,2
0000005902019102820200626,20200305,2
0000005902019102820200626,20200306,2
0000005902019102820200626,20200307,2
0000005902019102820200626,20200309,2
0000005902019102820200626,20200310,2
0000005902019102820200626,20200311,2
0000005902019102820200626,20200312,2
0000005902019102820200626,20200313,2
0000005902019102820200626,20200314,2
0000005902019102820200626,20200316,2
0000005902019102820200626,20200317,2
0000005902019102820200626,20200318,2
0000005902019102820200626,20200319,2
0000005902019102820200626,20200320,2
0000005902019102820200626,20200321,2
0000005902019102820200626,20200323,2
0000005902019102820200626,20200324,2
0000005902019102820200626,20200325,2
0000005902019102820200626,20200326,2
0000005902019102820200626,20200327,2
0000005902019102820200626,20200328,2
0000005902019102820200626,20200330,2
0000005902019102820200626,20200331,2
0000005902019102820200626,20200401,2
0000005902019102820200626,20200402,2
0000005902019102820200626,20200403,2
0000005902019102820200626,20200404,2
0000005902019102820200626,20200406,2
0000005902019102820200626,20200407,2
0000005902019102820200626,20200408,2
0000005902019102820200626,20200413,2
0000005902019102820200626,20200415,2
0000005902019102820200626,20200416,2
0000005902019102820200626,20200417,2
0000005902019102820200626,20200418,2
0000005902019102820200626,20200420,2
0000005902019102820200626,20200421,2
0000005902019102820200626,20200422,2
0000005902019102820200626,20200423,2
0000005902019102820200626,20200424,2
0000005902019102820200626,20200425,2
0000005902019102820200626,20200427,2
0000005902019102820200626,20200428,2
0000005902019102820200626,20200429,2
0000005902019102820200626,20200430,2
0000005902019102820200626,20200501,2
0000005902019102820200626,20200504,2
0000005902019102820200626,20200505,2
0000005902019102820200626,20200506,2
0000005902019102820200626,20200507,2
0000005902019102820200626,20200508,2
0000005902019102820200626,20200509,2
0000005902019102820200626,20200511,2
0000005902019102820200626,20200512,2
0000005902019102820200626,20200513,2
0000005902019102820200626,20200514,2
0000005902019102820200626,20200515,2
0000005902019102820200626,20200516,2
0000005902019102820200626,20200518,2
0000005902019102820200626,20200519,2
0000005902019102820200626,20200520,2
0000005902019102820200626,20200521,2
0000005902019102820200626,20200522,2
0000005902019102820200626,20200523,2
0000005902019102820200626,20200525,2
0000005902019102820200626,20200526,2
0000005902019102820200626,20200527,2
0000005902019102820200626,20200528,2
0000005902019102820200626,20200529,2
0000005902019102820200626,20200530,2
0000005902019102820200626,20200602,2
0000005902019102820200626,20200603,2
0000005902019102820200626,20200604,2
0000005902019102820200626,20200605,2
0000005902019102820200626,20200606,2
0000005902019102820200626,20200608,2
0000005902019102820200626,20200609,2
0000005902019102820200626,20200610,2
0000005902019122420200305,20191225,2
0000005902019122420200305,20191226,2
0000005902019122420200305,20200101,2
0000005902019122420200305,20200107,2
0000005902019122420200305,20200108,2
0000005902019122420200305,20200109,2
0000005902019122420200305,20200110,2
0000005902019122420200305,20200111,2
0000005902019122420200305,20200113,2
0000005902019122420200305,20200114,2
0000005902019122420200305,20200115,2
0000005902019122420200305,20200116,2
0000005902019122420200305,20200117,2
0000005902019122420200305,20200118,2
0000005902019122420200305,20200120,2
0000005902019122420200305,20200121,2
0000005902019122420200305,20200122,2
0000005902019122420200305,20200123,2
0000005902019122420200305,20200124,2
0000005902019122420200305,20200125,2
0000005902019122420200305,20200127,2
0000005902019122420200305,20200128,2
0000005902019122420200305,20200129,2
0000005902019122420200305,20200130,2
0000005902019122420200305,20200131,2
0000005902019122420200305,20200201,2
0000005902019122420200305,20200203,2
0000005902019122420200305,20200204,2
0000005902019122420200305,20200205,2
0000005902019122420200305,20200206,2
0000005902019122420200305,20200207,2
0000005902019122420200305,20200208,2
0000005902019122420200305,20200210,2
0000005902019122420200305,20200211,2
0000005902019122420200305,20200212,2
0000005902019122420200305,20200213,2
0000005902019122420200305,20200214,2
0000005902019122420200305,20200215,2
0000005902019122420200305,20200217,2
0000005902019122420200305,20200218,2
0000005902019122420200305,20200219,2
0000005902019122420200305,20200220,2
0000005902019122420200305,20200221,2
0000005902019122420200305,20200226,2
0000005902019122420200305,20200227,2
0000005902019122420200305,20200228,2
0000005902019122420200305,20200229,2
0000005902019122420200305,20200302,2
0000005902019122420200305,20200303,2
0000005902019122420200305,20200304,2
0000005902019122420200305,20200305,2
0000005902020060920200621,20200609,2
0000005902020060920200621,20200610,2
0000006202019120820200329,20191225,2
0000006202019120820200329,20191226,2
0000006202019120820200329,20200101,2
0000006202019120820200331,20191225,2
0000006202019120820200331,20191226,2
0000006202019120820200331,20200101,2
0000006212019120820200329,20191225,1
0000006212019120820200329,20191226,1
0000006212019120820200329,20200101,1
0000006212019120820200331,20191225,1
0000006212019120820200331,20191226,1
0000006212019120820200331,20200101,1
0000006222019120820200331,20191225,2
0000006222019120820200331,20191226,2
0000006222019120820200331,20200101,2
0000006232019120820200331,20191225,2
0000006232019120820200331,20191226,2
0000006232019120820200331,20200101,2
0000006362019091220200626,20191207,2
0000006362019091220200626,20191223,2
0000006362019091220200626,20191224,2
0000006362019091220200626,20191225,2
0000006362019091220200626,20191226,2
0000006362019091220200626,20191227,2
0000006362019091220200626,20191228,2
0000006362019091220200626,20191230,2
0000006362019091220200626,20191231,2
0000006362019091220200626,20200101,2
0000006362019091220200626,20200102,2
0000006362019091220200626,20200103,2
0000006362019091220200626,20200104,2
0000006362019091220200626,20200106,2
0000006362019091220200626,20200222,2
0000006362019091220200626,20200224,2
0000006362019091220200626,20200225,2
0000006362019091220200626,20200409,2
0000006362019091220200626,20200410,2
0000006362019091220200626,20200411,2
0000006362019091220200626,20200413,2
0000006362019091220200626,20200414,2
0000006362019091220200626,20200425,2
0000006362019091220200626,20200501,2
0000006362019091220200626,20200502,2
0000006362019091220200626,20200601,2
0000006362019091220200626,20200602,2
0000006362019091220200626,20200611,2
0000006362019091220200626,20200612,2
0000006362019091220200626,20200613,2
0000006362019091220200626,20200615,2
0000006362019091220200626,20200616,2
0000006362019091220200626,20200617,2
0000006362019091220200626,20200618,2
0000006362019091220200626,20200619,2
0000006362019091220200626,20200620,2
0000006362019091220200626,20200622,2
0000006362019091220200626,20200623,2
0000006362019091220200626,20200624,2
0000006362019091220200626,20200625,2
0000006362019091220200626,20200626,2
0000006372019091220200626,20191207,2
0000006372019091220200626,20191223,2
0000006372019091220200626,20191224,2
0000006372019091220200626,20191225,2
0000006372019091220200626,20191226,2
0000006372019091220200626,20191227,2
0000006372019091220200626,20191228,2
0000006372019091220200626,20191230,2
0000006372019091220200626,20191231,2
0000006372019091220200626,20200101,2
0000006372019091220200626,20200102,2
0000006372019091220200626,20200103,2
0000006372019091220200626,20200104,2
0000006372019091220200626,20200106,2
0000006372019091220200626,20200222,2
0000006372019091220200626,20200224,2
0000006372019091220200626,20200225,2
0000006372019091220200626,20200409,2
0000006372019091220200626,20200410,2
0000006372019091220200626,20200411,2
0000006372019091220200626,20200413,2
0000006372019091220200626,20200414,2
0000006372019091220200626,20200425,2
0000006372019091220200626,20200501,2
0000006372019091220200626,20200502,2
0000006372019091220200626,20200601,2
0000006372019091220200626,20200602,2
0000006372019091220200626,20200611,2
0000006372019091220200626,20200612,2
0000006372019091220200626,20200613,2
0000006372019091220200626,20200615,2
0000006372019091220200626,20200616,2
0000006372019091220200626,20200617,2
0000006372019091220200626,20200618,2
0000006372019091220200626,20200619,2
0000006372019091220200626,20200620,2
0000006372019091220200626,20200622,2
0000006372019091220200626,20200623,2
0000006372019091220200626,20200624,2
0000006372019091220200626,20200625,2
0000006372019091220200626,20200626,2
0000006372019092120200626,20191207,2
0000006372019092120200626,20191223,2
0000006372019092120200626,20191224,2
0000006372019092120200626,20191225,2
0000006372019092120200626,20191226,2
0000006372019092120200626,20191227,2
0000006372019092120200626,20191228,2
0000006372019092120200626,20191230,2
0000006372019092120200626,20191231,2
0000006372019092120200626,20200101,2
0000006372019092120200626,20200102,2
0000006372019092120200626,20200103,2
0000006372019092120200626,20200104,2
0000006372019092120200626,20200106,2
0000006372019092120200626,20200222,2
0000006372019092120200626,20200224,2
0000006372019092120200626,20200225,2
0000006372019092120200626,20200409,2
0000006372019092120200626,20200410,2
0000006372019092120200626,20200411,2
0000006372019092120200626,20200413,2
0000006372019092120200626,20200414,2
0000006372019092120200626,20200425,2
0000006372019092120200626,20200501,2
0000006372019092120200626,20200502,2
0000006372019092120200626,20200601,2
0000006372019092120200626,20200602,2
0000006372019092120200626,20200611,2
0000006372019092120200626,20200612,2
0000006372019092120200626,20200613,2
0000006372019092120200626,20200615,2
0000006372019092120200626,20200616,2
0000006372019092120200626,20200617,2
0000006372019092120200626,20200618,2
0000006372019092120200626,20200619,2
0000006372019092120200626,20200620,2
0000006372019092120200626,20200622,2
0000006372019092120200626,20200623,2
0000006372019092120200626,20200624,2
0000006372019092120200626,20200625,2
0000006372019092120200626,20200626,2
0000006462019091220200626,20191225,2
0000006462019091220200626,20191226,2
0000006462019091220200626,20200101,2
0000006462019091220200626,20200413,2
0000006462019091220200626,20200425,2
0000006462019091220200626,20200501,2
0000006462019091220200626,20200602,2
0000006462019102820200626,20191225,2
0000006462019102820200626,20191226,2
0000006462019102820200626,20200101,2
0000006462019102820200626,20200413,2
0000006462019102820200626,20200425,2
0000006462019102820200626,20200501,2
0000006462019102820200626,20200602,2
